,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752776504,0.0,0.0,0.0,26.077378771592645,0.0,0.0,0.0,140.0,-211.0,0.011812558786420619
1,1752776509,5.0,0.0,5.0,26.077378771592645,5.0,1.949485,0.068954,140.0,788.0,0.012770682501524805
2,1752776514,5.0,0.0,5.0,26.077378771592645,5.0,1.949485,0.068954,140.0,788.0,0.018681504497861535
3,1752776519,5.0,0.0,5.0,0.0,5.0,1.949485,0.068954,140.0,788.0,0.022767916521256194
4,1752776524,5.0,0.0,5.0,0.0,5.0,1.949485,0.068954,140.0,788.0,0.024134189797210083
5,1752776529,5.0,0.0,5.0,0.0,5.0,1.949485,0.068954,140.0,788.0,0.03302126299792644
6,1752776534,5.0,0.0,5.0,0.0,5.0,1.949485,0.068954,140.0,788.0,0.03675132449188632
7,1752776539,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.04160716647265232
8,1752776544,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.0452715637850537
9,1752776549,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.049738680286797635
10,1752776554,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.05357533621788462
11,1752776559,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.05709431037728009
12,1752776564,5.0,0.0,5.0,0.0,5.0,2.024037,0.233235,140.0,788.0,0.060356263289617594
13,1752776569,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.0572661851788667
14,1752776574,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.05413436377492712
15,1752776579,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.055380234037588384
16,1752776584,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.057069201074270756
17,1752776589,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.05571276296441092
18,1752776594,5.0,0.0,5.0,0.0,5.0,0.186092,0.188972,140.0,788.0,0.04796944427064159
19,1752776599,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05350044479835546
20,1752776604,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05240153062498602
21,1752776609,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05307417937199332
22,1752776614,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05317315735480413
23,1752776619,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05190791418821908
24,1752776624,5.0,0.0,5.0,0.0,5.0,0.176447,0.258594,140.0,788.0,0.05421535596578074
25,1752776629,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.054532267108333636
26,1752776634,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.055717920524737764
27,1752776639,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.04602390437389009
28,1752776644,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.0479595254391193
29,1752776649,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.046683481357797346
30,1752776654,5.0,0.0,5.0,0.0,5.0,0.154319,0.131438,140.0,788.0,0.04442056071075909
31,1752776659,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.04245840446371959
32,1752776664,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.03854712054152435
33,1752776669,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.033979544189758154
34,1752776674,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.03398362396497993
35,1752776679,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.03429950333724484
36,1752776684,5.0,0.0,5.0,0.0,5.0,0.125235,0.053722,140.0,788.0,0.0330749772466631
37,1752776689,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.03491611184484394
38,1752776694,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.03524115205684113
39,1752776699,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.03225931539427943
40,1752776704,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.03800502553563065
41,1752776709,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.04080741890237027
42,1752776714,5.0,0.0,5.0,0.0,5.0,0.076908,0.098429,140.0,788.0,0.04159284936030168
43,1752776719,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.043323635341664744
44,1752776724,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.039752683273761816
45,1752776729,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.04287389870827522
46,1752776734,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.04521802013805107
47,1752776739,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.04638616624974758
48,1752776744,5.0,0.0,5.0,0.0,5.0,0.089377,0.034108,140.0,788.0,0.04384675528697137
49,1752776749,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.04847973814752488
50,1752776754,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.04858534221826535
51,1752776759,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.04810868751909435
52,1752776764,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.05102879112511771
53,1752776769,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.056041924861605086
54,1752776774,5.0,0.0,5.0,0.0,5.0,0.146766,0.15718,140.0,788.0,0.05812641719895215
55,1752776779,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.05496744429598052
56,1752776784,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.05057428287077857
57,1752776789,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.042666155056113736
58,1752776794,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.036668833430972166
59,1752776799,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.03126428154705528
60,1752776804,5.0,0.0,5.0,0.0,5.0,0.164492,0.112921,140.0,788.0,0.027534872935987317
