Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,15987,6047,750.0,2625.2400178472963,8.187162995454855,83839.30634098942,262.0031275411272,51.31188832232487,19.40845616345146,750,1700,2500,3200,6100,10000,14000,31000,81000,84000,84000
GET,/recommendations,10540,0,21,580.2378220681994,5.139722998137586,80863.8483560062,440.8228652751423,33.82919265136074,0.0,21,28,33,37,47,60,97,26000,77000,80000,81000
POST,/reservation,288,0,450.0,9093.560879041734,6.664587999694049,138035.4136239912,41.55902777777778,0.9243650363939178,0.0,460,730,1500,5100,42000,61000,73000,115000,138000,138000,138000
POST,/user,294,0,19,4536.444799343884,4.933228003210388,90089.28962399659,64.0,0.943622641318791,0.0,19,25,33,43,12000,33000,58000,62000,90000,90000,90000
,Aggregated,27109,6047,88,1919.5868203952411,4.933228003210388,138035.4136239912,327.039064517319,87.00906865139832,19.40845616345146,88,520,1200,1800,4100,8700,13000,34000,80000,115000,138000
