,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1753193773,0.0,0.0,0.0,238.98308952303523,0.0,-1e-06,-1e-06,35.0,-211.0,0.003929434701803262
1,1753193778,6.0,0.0,5.0,238.98308952303523,6.0,182.183989,182.183989,35.0,-144.0,0.04680173297461422
2,1753193783,6.0,0.0,5.0,238.98308952303523,6.0,182.183989,182.183989,35.0,-144.0,0.054255334156325066
3,1753193788,6.0,0.0,5.0,238.98308952303523,6.0,182.183989,182.183989,35.0,-144.0,0.06217159228092126
4,1753193793,6.0,0.0,5.0,7.116034530483283,6.0,182.183989,182.183989,35.0,-144.0,0.052643077498670775
5,1753193798,6.0,0.0,5.0,7.116034530483283,6.0,182.183989,182.183989,35.0,-144.0,0.2937498892662574
6,1753193803,6.0,0.0,5.0,7.116034530483283,6.0,182.183989,182.183989,35.0,-144.0,0.32382098926438835
7,1753193808,6.0,0.0,6.0,7.116034530483283,6.0,89.863678,89.863678,35.0,-1.0,0.3537682993874495
8,1753193813,6.0,0.0,6.0,7.116034530483283,6.0,89.863678,89.863678,35.0,-1.0,0.4998204629285484
9,1753193818,6.0,0.0,6.0,7.116034530483283,6.0,89.863678,89.863678,35.0,-1.0,0.6400292041439833
10,1753193823,6.0,0.0,6.0,0.0,6.0,89.863678,89.863678,35.0,-1.0,0.6999440361838791
11,1753193828,6.0,0.0,6.0,0.0,6.0,89.863678,89.863678,35.0,-1.0,0.6551217555478706
12,1753193833,6.0,0.0,6.0,0.0,6.0,89.863678,89.863678,35.0,-1.0,0.8546519894930977
13,1753193838,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.8633103237507432
14,1753193843,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.9241301825969787
15,1753193848,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.9044166133071028
16,1753193853,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.9319535108620349
17,1753193858,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.8311967028832059
18,1753193863,5.0,1.0,5.0,0.0,5.0,16.536028,16.536028,35.0,22.0,0.755194196207137
19,1753193868,5.0,1.0,5.0,0.0,5.0,86.641248,86.641248,35.0,-48.0,0.6642443948664977
20,1753193873,5.0,1.0,5.0,0.0,5.0,86.641248,86.641248,35.0,-48.0,0.5452389224873098
21,1753193878,5.0,1.0,5.0,0.0,5.0,86.641248,86.641248,35.0,-48.0,0.5105499799774337
22,1753193883,5.0,1.0,5.0,6.028200872790831,5.0,86.641248,86.641248,35.0,-48.0,0.4674849562172462
23,1753193888,5.0,1.0,5.0,6.028200872790831,5.0,86.641248,86.641248,35.0,-48.0,0.44975395101009985
24,1753193893,5.0,1.0,5.0,6.028200872790831,5.0,86.641248,86.641248,35.0,-48.0,0.3652675176426069
25,1753193898,5.0,1.0,5.0,6.028200872790831,5.0,77.611937,77.611937,35.0,-39.0,0.4366466997164537
26,1753193903,5.0,1.0,5.0,6.028200872790831,5.0,77.611937,77.611937,35.0,-39.0,0.43369799116824465
27,1753193908,5.0,1.0,5.0,6.028200872790831,5.0,77.611937,77.611937,35.0,-39.0,0.5959387497328188
28,1753193913,5.0,1.0,5.0,8.353698965796816,5.0,77.611937,77.611937,35.0,-39.0,0.6129390534336188
29,1753193918,5.0,1.0,5.0,8.353698965796816,5.0,77.611937,77.611937,35.0,-39.0,0.615211118122554
30,1753193923,5.0,1.0,5.0,8.353698965796816,5.0,77.611937,77.611937,35.0,-39.0,0.6743481852463103
31,1753193928,5.0,1.0,5.0,8.353698965796816,5.0,10.099408,10.099408,35.0,28.0,0.6048577424709003
32,1753193933,5.0,1.0,5.0,8.353698965796816,5.0,10.099408,10.099408,35.0,28.0,0.6645893350552211
33,1753193938,5.0,1.0,5.0,8.353698965796816,5.0,10.099408,10.099408,35.0,28.0,0.5922371927387576
