Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,46893,4382,190.0,491.8977117232817,7.03769399842713,12479.293444001087,412.58964024481264,77.76479057208022,7.266869517558175,190,360,490,610,1100,2300,3600,4400,8600,12000,12000
GET,/recommendations,29892,0,24,32.37884252425594,4.7989279992179945,5248.894296999424,438.43389535661714,49.571260524611816,0.0,24,31,35,38,47,58,78,98,2200,5200,5200
POST,/reservation,766,0,290.0,346.71972740081617,6.731901001330698,9559.958155999993,41.630548302872064,1.2702925719875768,0.0,290,340,390,420,530,660,890,1100,9600,9600,9600
POST,/user,746,0,14,24.91719277748967,4.278718000932713,5907.985126001222,64.0,1.2371256641027837,0.0,14,18,21,23,29,35,54,84,5900,5900,5900
,Aggregated,78297,4382,52,310.5943177079063,4.278718000932713,12479.293444001087,415.505894223278,129.84346933278238,7.266869517558175,52,150,280,370,720,1400,2900,3900,7400,12000,12000
