,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1753941071,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
1,1753941076,5.0,0.0,0.0,,5.0,37.789042,37.789042,70.0,-249.0,
2,1753941081,5.0,0.0,0.0,,5.0,37.789042,37.789042,70.0,-249.0,
3,1753941086,5.0,0.0,0.0,0.0,5.0,37.789042,37.789042,70.0,-249.0,0.0024155251117195372
4,1753941091,5.0,0.0,0.0,0.0,5.0,37.789042,37.789042,70.0,-249.0,0.007374056491229536
5,1753941096,5.0,0.0,0.0,0.0,5.0,37.789042,37.789042,70.0,-249.0,0.027377210463423184
6,1753941101,5.0,0.0,0.0,0.0,5.0,37.789042,37.789042,70.0,-249.0,0.029601214678198658
7,1753941106,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.04967121555613989
8,1753941111,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.05947216933258191
9,1753941116,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.08015584068911667
10,1753941121,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.08782868093532763
11,1753941126,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.10310064312845518
12,1753941131,5.0,0.0,5.0,0.0,5.0,6.190289,0.516547,70.0,288.0,0.11308557609303313
13,1753941136,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.12398165841820698
14,1753941141,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.13476170565205586
15,1753941146,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.13833369873020288
16,1753941151,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.13788070891578058
17,1753941156,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.13718718326558887
18,1753941161,5.0,0.0,5.0,0.0,5.0,2.728751,0.486471,70.0,288.0,0.1467257582233068
19,1753941166,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.14996488128635796
20,1753941171,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.15255482099739612
21,1753941176,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.15460071353659435
22,1753941181,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.1545726227076982
23,1753941186,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.15187907504827822
24,1753941191,5.0,0.0,5.0,0.0,5.0,0.48667,0.535772,70.0,288.0,0.15715437498418802
25,1753941196,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.15721143231208062
26,1753941201,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.1550824323572304
27,1753941206,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.15364508090717158
28,1753941211,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.15539662794816808
29,1753941216,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.1499115058202346
30,1753941221,5.0,0.0,5.0,0.0,5.0,0.484885,0.355021,70.0,288.0,0.16218479460164065
31,1753941226,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.1634092938002178
32,1753941231,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.17332685698304234
33,1753941236,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.1742327324816862
34,1753941241,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.1740546126688724
35,1753941246,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.1774525488408224
36,1753941251,5.0,0.0,5.0,0.0,5.0,0.521723,0.573792,70.0,288.0,0.17814333136240115
37,1753941256,5.0,0.0,5.0,0.0,5.0,0.540147,0.449239,70.0,288.0,0.17026649732993906
38,1753941261,5.0,0.0,5.0,0.0,5.0,0.540147,0.449239,70.0,288.0,0.15757335221601879
39,1753941266,5.0,0.0,5.0,0.0,5.0,0.540147,0.449239,70.0,288.0,0.16547529289731866
