request_type,name,response_time,response_length,status_code
GET,/recommendations,4259.873229006189,212, 200
GET,/recommendations,3278.4950850036694,204, 200
GET,/recommendations,301.10107800283004,902, 200
GET,/recommendations,5303.000997999334,902, 200
GET,/recommendations,1312.810403003823,204, 200
GET,/recommendations,6497.852632004651,204, 200
GET,/recommendations,34.845019996282645,211, 200
GET,/recommendations,34.978320996742696,902, 200
GET,/recommendations,46.5417319937842,215, 200
GET,/recommendations,13.106030994094908,902, 200
GET,/recommendations,13.206659001298249,902, 200
GET,/recommendations,15.271343989297748,217, 200
GET,/recommendations,24.456826999085024,902, 200
POST,/reservation,37.3888239992084,41, 200
GET,/hotels,7641.307929006871,43, 200
GET,/hotels,1644.3860059953295,43, 200
GET,/hotels,5806.495968994568,43, 200
GET,/hotels,11033.85255500325,43, 200
GET,/hotels,3267.6163500000257,43, 200
GET,/recommendations,12.621949994354509,902, 200
GET,/recommendations,126.99092298862524,204, 200
GET,/recommendations,31.850589002715424,204, 200
GET,/recommendations,12.874369000201114,212, 200
GET,/hotels,2948.446454000077,178, 500
GET,/hotels,3786.4000799891073,178, 500
GET,/hotels,3716.8780339998193,178, 500
GET,/hotels,791.1151040025288,178, 500
GET,/hotels,9801.065684994683,178, 500
GET,/hotels,11776.29240299575,178, 500
GET,/hotels,6801.220046007074,178, 500
GET,/hotels,1769.7678730037296,178, 500
GET,/hotels,2778.465554001741,178, 500
GET,/hotels,1305.7564629998524,178, 500
GET,/recommendations,53.14775599981658,204, 200
GET,/hotels,30.95336900150869,178, 500
GET,/recommendations,25.245010998332873,204, 200
GET,/recommendations,35.26103099284228,212, 200
GET,/hotels,50.339347013505176,43, 200
POST,/user,8.571131998905912,64, 200
GET,/hotels,101.55295599543024,43, 200
GET,/recommendations,27.843389005283825,204, 200
GET,/recommendations,19.586773996707052,215, 200
GET,/recommendations,19.516586005920544,902, 200
GET,/recommendations,34.39155100204516,902, 200
GET,/recommendations,39.58592600247357,212, 200
GET,/recommendations,22.554584007593803,902, 200
GET,/recommendations,14.250684005673975,204, 200
GET,/recommendations,19.501710004988126,902, 200
GET,/recommendations,9.876741998596117,211, 200
GET,/hotels,528.0541730026016,43, 200
GET,/recommendations,8.735145995160565,204, 200
GET,/recommendations,10.275214997818694,902, 200
GET,/recommendations,11.809153002104722,214, 200
GET,/recommendations,13.250794989289716,204, 200
GET,/recommendations,17.278744009672664,215, 200
GET,/recommendations,17.00612300192006,216, 200
GET,/recommendations,11.995160995866172,204, 200
GET,/recommendations,10.399822000181302,204, 200
GET,/hotels,1437.4236339936033,43, 200
GET,/hotels,932.4607559974538,43, 200
GET,/hotels,1448.073588006082,43, 200
GET,/recommendations,10.636683000484481,902, 200
GET,/recommendations,17.758572997990996,902, 200
GET,/hotels,1116.3367619883502,43, 200
GET,/recommendations,17.62534498993773,902, 200
GET,/hotels,899.2177850013832,178, 500
GET,/hotels,4321.263823003392,178, 500
GET,/hotels,2154.239794006571,178, 500
GET,/hotels,911.1668349942192,178, 500
GET,/hotels,3915.5062140052905,178, 500
GET,/hotels,4913.568103002035,178, 500
GET,/hotels,2643.6712680006167,178, 500
GET,/hotels,913.9794799993979,178, 500
GET,/hotels,661.4233180007432,178, 500
GET,/hotels,4156.553584005451,178, 500
GET,/hotels,4462.366511987057,178, 500
GET,/hotels,20.51215300161857,178, 500
GET,/hotels,13.288314003148116,178, 500
GET,/hotels,14.988085007644258,178, 500
GET,/recommendations,13.595116004580632,902, 200
GET,/hotels,13.63036899419967,178, 500
GET,/hotels,18.655667998245917,178, 500
GET,/hotels,14.409389012143947,178, 500
GET,/hotels,31.729367998195812,178, 500
GET,/hotels,25.45524900779128,178, 500
GET,/hotels,26.74114100227598,178, 500
GET,/hotels,15.462862997082993,178, 500
GET,/hotels,16.131415002746508,178, 500
GET,/hotels,12.943149005877785,178, 500
GET,/hotels,12.22966201021336,178, 500
GET,/hotels,11.683017000905238,178, 500
GET,/hotels,23.134841001592577,178, 500
GET,/recommendations,28.254170989384875,204, 200
GET,/hotels,25.113319992669858,178, 500
GET,/hotels,15.182030008872971,178, 500
GET,/hotels,47.25284500455018,178, 500
GET,/hotels,16.939174995059147,178, 500
GET,/hotels,15.909130001091398,178, 500
GET,/hotels,20.49275700119324,178, 500
GET,/recommendations,10.846245000720955,215, 200
GET,/hotels,14.861894000205211,178, 500
GET,/recommendations,12.405392990331165,217, 200
GET,/recommendations,11.290044989436865,902, 200
GET,/hotels,16.230334993451834,178, 500
GET,/recommendations,12.554995002574287,212, 200
GET,/hotels,11.896406998857856,178, 500
GET,/recommendations,9.922653989633545,215, 200
GET,/recommendations,10.548713005846366,902, 200
GET,/recommendations,12.236546011990868,902, 200
GET,/hotels,14.278175993240438,178, 500
GET,/recommendations,11.720415990566835,204, 200
GET,/hotels,17.35552200989332,178, 500
GET,/hotels,15.377050003735349,178, 500
GET,/hotels,13.439781992929056,178, 500
GET,/hotels,13.59872700413689,178, 500
GET,/hotels,12.902472997666337,178, 500
GET,/hotels,11.57633999537211,178, 500
GET,/recommendations,13.868182999431156,212, 200
GET,/recommendations,18.689221993554384,212, 200
GET,/hotels,21.010249009123072,178, 500
GET,/recommendations,7.975275002536364,215, 200
GET,/recommendations,9.911483008181676,204, 200
GET,/hotels,11.490086006233469,178, 500
GET,/hotels,14.513029993395321,178, 500
GET,/recommendations,10.162254999158904,204, 200
GET,/hotels,19.718962998013012,178, 500
GET,/hotels,13.717722991714254,178, 500
GET,/recommendations,13.606096006697044,215, 200
GET,/hotels,14.800509001361206,178, 500
GET,/recommendations,20.428490010090172,216, 200
GET,/hotels,13.682789998711087,178, 500
GET,/recommendations,12.706738998531364,212, 200
GET,/hotels,12.426581990439445,178, 500
GET,/recommendations,12.96395699318964,204, 200
GET,/hotels,13.647312007378787,178, 500
GET,/hotels,15.652711008442566,178, 500
POST,/user,8.258417001343332,64, 200
POST,/reservation,12.506084007327445,64, 200
GET,/hotels,14.963105000788346,178, 500
GET,/hotels,15.514859987888485,178, 500
GET,/recommendations,11.27696099865716,217, 200
GET,/hotels,11.542437991010956,178, 500
GET,/hotels,23.32879599998705,178, 500
GET,/recommendations,14.946038005291484,902, 200
GET,/hotels,76.39969600131735,178, 500
GET,/hotels,15.003066000645049,178, 500
GET,/recommendations,23.107893008273095,902, 200
GET,/hotels,17.25774400983937,178, 500
GET,/hotels,12.18961899576243,178, 500
GET,/hotels,14.309863996459171,178, 500
GET,/hotels,15.496241991058923,178, 500
GET,/hotels,12.743449988192879,178, 500
GET,/recommendations,16.81941699644085,204, 200
GET,/hotels,18.88259401312098,178, 500
GET,/recommendations,12.195327988592908,217, 200
GET,/recommendations,12.19776899961289,215, 200
GET,/recommendations,11.827282010926865,212, 200
GET,/recommendations,11.289026006124914,902, 200
GET,/hotels,19.816377011011355,178, 500
GET,/hotels,29.092990997014567,178, 500
GET,/hotels,36.96106899587903,178, 500
GET,/recommendations,42.8621530008968,217, 200
GET,/hotels,13.074041999061592,178, 500
GET,/hotels,12.769079010467976,178, 500
GET,/hotels,11.153828992974013,178, 500
GET,/recommendations,10.105716995894909,902, 200
GET,/hotels,10.167071988689713,178, 500
GET,/hotels,20.28265800618101,178, 500
GET,/hotels,11.059418000513688,178, 500
GET,/recommendations,11.078002993599512,204, 200
GET,/recommendations,12.382287008222193,214, 200
GET,/hotels,18.36648599419277,178, 500
GET,/recommendations,14.653332997113466,902, 200
GET,/hotels,15.89380500081461,178, 500
GET,/hotels,13.997325004311278,178, 500
POST,/reservation,246.59543600864708,41, 200
GET,/recommendations,10.253729997202754,204, 200
