Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,86774,48211,8,1118.8079858423448,1.0066162794828415,171728.16535271704,103.89424251503907,120.08116223523356,66.71621583104208,8,20,27,35,87,910,22000,30000,127000,159000,172000
GET,/recommendations,54529,26707,8,484.5410586057242,0.9282063692808151,146061.2828237936,298.8877294650553,75.4593045788491,36.95816258114623,8,12,16,21,37,86,1500,6600,110000,146000,146000
POST,/reservation,1466,786,7,288.5647038795755,1.1164052411913872,99135.79923193902,101.21214188267395,2.02870656921258,1.087696700819296,8,15,22,38,300,460,2000,4700,53000,99000,99000
POST,/user,1452,762,6,426.3490572521725,1.0443339124321938,97136.63273863494,109.74793388429752,2.0093328366280123,1.05448458781718,6,9,11,13,23,41,2700,4800,94000,97000,97000
,Aggregated,144221,76466,8,863.5849025815434,0.9282063692808151,171728.16535271704,177.65165267194098,199.57850621992327,105.81655970082478,8,16,23,28,66,240,9100,25000,115000,157000,172000
