,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752503190,5.0,0.0,1.0,0.0,5.0,4.179648,4.301568,70.0,-116.0,0.010992249565389502
1,1752503195,5.0,0.0,1.0,0.0,5.0,4.179648,4.301568,70.0,-116.0,0.013177239598225999
2,1752503200,5.0,0.0,1.0,0.0,5.0,4.179648,4.301568,70.0,-116.0,0.01649537887577321
3,1752503205,5.0,0.0,1.0,0.0,5.0,4.179648,4.301568,70.0,-116.0,0.01974340921260225
4,1752503210,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.0246723382698234
5,1752503215,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.02626539658553955
6,1752503220,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.03137834016190975
7,1752503225,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.0332836104331337
8,1752503230,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.03592587265259216
9,1752503235,5.0,0.0,5.0,0.0,5.0,0.872216,0.104471,70.0,288.0,0.04045910333900725
10,1752503240,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.04063288671640053
11,1752503245,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.04208939064078563
12,1752503250,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.03983201961177159
13,1752503255,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.041216975281960416
14,1752503260,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.039517263528973175
15,1752503265,5.0,0.0,5.0,0.0,5.0,0.106087,0.057714,70.0,288.0,0.0383089881342039
16,1752503270,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.03448052421973382
17,1752503275,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.03475135928055063
18,1752503280,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.038863934903389526
19,1752503285,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.04099831638349269
20,1752503290,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.04149451128159772
21,1752503295,5.0,0.0,5.0,0.0,5.0,0.100481,0.262774,70.0,288.0,0.0435613021593384
22,1752503300,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.05133201296388566
23,1752503305,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.05378139692179899
24,1752503310,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.058060256369328656
25,1752503315,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.06023701554484122
26,1752503320,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.0554159332890506
27,1752503325,5.0,0.0,5.0,0.0,5.0,0.184842,0.236595,70.0,288.0,0.06293912118902102
28,1752503330,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.058527684654578936
29,1752503335,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.06366231174785617
30,1752503340,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.06132560469619145
31,1752503345,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.06014582281126903
32,1752503350,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.06050968361474651
33,1752503355,5.0,0.0,5.0,0.0,5.0,0.320097,0.428121,70.0,288.0,0.058801612594776516
34,1752503360,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.05554770235568274
35,1752503365,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.04972327153950644
36,1752503370,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.04971628027702427
37,1752503375,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.040929916618127234
38,1752503380,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.04194340406723289
39,1752503385,5.0,0.0,5.0,0.0,5.0,0.252555,0.065192,70.0,288.0,0.03900766644676679
