,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1753174936,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.016134089060240515
1,1753174941,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.019475838337812298
2,1753174946,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.023077398041598713
3,1753174951,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.02923914437679179
4,1753174956,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.03193638777838821
5,1753174961,5.0,0.0,5.0,0.0,5.0,6.798761,0.120314,70.0,288.0,0.03328294450863348
6,1753174966,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.0362744438210484
7,1753174971,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.03770131014564909
8,1753174976,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.03728585406180907
9,1753174981,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.04095042171644383
10,1753174986,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.041103808164175304
11,1753174991,5.0,0.0,5.0,0.0,5.0,3.128138,0.029367,70.0,288.0,0.03987079064319728
12,1753174996,5.0,0.0,5.0,0.0,5.0,0.172706,0.336992,70.0,288.0,0.03968925155055575
13,1753175001,5.0,0.0,5.0,0.0,5.0,0.172706,0.336992,70.0,288.0,0.04193537699588536
14,1753175006,5.0,0.0,5.0,0.0,5.0,0.172706,0.336992,70.0,288.0,0.049958376526749164
