Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,30973,14571,1300.0,5258.885718978543,20.382728998811217,247007.46998199975,231.6827236625448,41.43380576511187,19.492202363459953,1300,2600,3800,4900,8700,13000,79000,102000,229000,244000,247000
GET,/recommendations,20315,0,46,2571.688496011369,14.86864500111551,256951.46858099906,442.09520059069655,27.1761780944128,0.0,46,93,200,340,780,2400,68000,94000,235000,245000,257000
POST,/reservation,513,0,300.0,4063.4595430020663,18.370038000284694,239240.19189799947,41.627680311890835,0.6862603673361442,0.0,300,460,590,700,1300,3400,89000,108000,239000,239000,239000
POST,/user,513,0,47,3031.3797831090856,14.693324999825563,128022.16061700165,64.0,0.6862603673361442,0.0,47,110,240,460,1000,3700,80000,91000,128000,128000,128000
,Aggregated,52314,14571,400.0,4181.8054773997,14.693324999825563,256951.46858099906,309.88377872080133,69.98250459419697,19.492202363459953,400,1200,2100,3000,6600,11000,75000,99000,231000,245000,257000
