Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,33752,2550,380.0,2261.2400083532175,8.867445401847363,46546.67408298701,53.199395591372365,55.71762295193879,4.2095265029463125,380,610,950,1300,4600,11000,35000,41000,44000,46000,47000
GET,/recommendations,21751,0,17,43.6849893299788,4.892255179584026,6716.961649246514,440.7846535791458,35.90643567277852,0.0,17,25,32,37,57,150,250,280,3700,6700,6700
POST,/reservation,572,2,21,63.450083055149214,9.286424145102501,13365.363121964037,64.3986013986014,0.9442545724256042,0.003301589414075539,22,26,30,33,44,74,240,420,13000,13000,13000
POST,/user,538,0,9,45.31900603912743,4.096759483218193,12343.32666080445,64.0,0.88812755238632,0.0,9,11,12,13,16,21,25,110,12000,12000,12000
,Aggregated,56613,2552,120.0,1365.9802525499579,4.096759483218193,46546.67408298701,202.32739830074365,93.45644074952924,4.212828092360388,120,310,480,630,1800,6600,14000,37000,44000,46000,47000
