Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,54449,165,520.0,1185.1798849715892,23.345110000263958,300615.8847959996,444.61773402633656,70.14878024414742,0.2125759654040354,520,760,1000,1300,2500,4100,8400,12000,38000,99000,301000
GET,/recommendations,34603,0,110.0,757.707647553044,16.629973999442882,118638.09562500045,437.20582030459786,44.58040079318689,0.0,110,490,580,650,1400,2700,6800,10000,41000,69000,119000
POST,/reservation,884,0,570.0,1191.347833900461,20.118447000641027,20151.487391000046,41.39027149321267,1.138891838891923,0.0,570,860,1000,1200,2600,4100,8500,12000,20000,20000,20000
POST,/user,904,0,87,701.6947929745327,17.131544000221766,22150.542821999807,64.0,1.1646586225772606,0.0,90,470,580,660,1600,3100,6100,8900,22000,22000,22000
,Aggregated,90840,165,420.0,1017.5946814521463,16.629973999442882,300615.8847959996,434.0826618229855,117.03273149880349,0.2125759654040354,420,630,810,1000,2100,3600,7800,11000,39000,84000,301000
